time,F7,AF7,AF8,F8,MARKER
25034,-0.00023653864819919864,-261.6715231233998,-176.75821288777183,-93.64169431391242,
25036,-0.00019321872104991104,-293.0201205210441,-173.74032795945135,-111.37504763609397,
25038,-0.00010104091680478885,-287.9443671669946,-140.8170146795804,-111.51513244479426,
25040,5.28349650824333e-06,-258.45402492377406,-90.46688041865754,-102.30218128539296,
25042,8.525291499272692e-05,-221.02874632197694,-42.134347812824004,-96.28840030078547,
25044,0.00010801070188550587,-181.3120376994226,-5.972380657003594,-90.24205842843067,
25046,6.425616710832504e-05,-132.49133032530398,21.88332789806158,-69.64335444713633,
25048,-2.996830697032833e-05,-67.62669631840728,49.92994117668907,-32.50772444783404,
25050,-0.00013915102697182366,10.578844538885932,81.8312618319939,7.292745262018753,
25052,-0.00022169818801578295,90.58083513043151,114.3982937186003,39.01519286783201,
25054,-0.00024578644254299336,157.19927892384982,138.97500108822527,61.042903791337004,
25056,-0.0002016362250092233,197.3979550386332,145.29438991368755,70.2404137928818,
25058,-0.00010547055161354174,207.51633169587467,129.78772987573683,63.32650850609675,
25060,6.439015013493524e-06,195.7494622145798,100.69434740281535,48.127895611655,
25062,9.145682675448395e-05,172.67883067536366,70.30981681340235,35.936748114614616,
25064,0.00011683376261042473,138.6567787194379,41.7628000798303,22.723836569001815,
25066,7.232732539374934e-05,84.43450737987222,7.248527261203179,-5.469731542796253,
25068,-2.567388424967655e-05,4.16352669297666,-41.176011982774234,-48.87670181255154,
25070,-0.00014017864552714164,-95.64616246719854,-102.68145905717846,-91.82557275220326,
25072,-0.00022755943619906548,-198.41326772502038,-167.49260670554645,-123.00480074020912,
25074,-0.00025418201399978954,-284.1628905353001,-220.35603616162706,-141.897848468189,
25076,-0.00020935682135335721,-336.47100559216193,-245.98871232928627,-147.40285049466735,
25078,-0.00010962316405735078,-350.3438521306547,-238.2031147856341,-137.80251120281392,
25080,7.347938252810158e-06,-334.51751183211394,-204.9745495789707,-120.80821231735321,
25082,9.698665461387924e-05,-301.01466317377304,-159.96513738851615,-105.5728256877727,
25084,0.0001248139681446674,-251.55359343782374,-108.51650561524218,-84.69424919213012,
25086,7.970903880751248e-05,-178.13192113522342,-45.720780386480094,-41.311316692916826,
25088,-2.1652848297651865e-05,-76.85972053847728,32.34911640647634,25.381876335813526,
25090,-0.0001409603920560688,42.47555869017292,119.53655045646566,96.97499556143266,
25092,-0.00023275061724677322,159.2501183336375,200.29336022455635,156.696180104135,
25094,-0.00026173977140740495,250.1661705814128,254.95993079301678,197.8342168117408,
25096,-0.00021639141326648055,297.5199669243742,266.9457601253768,214.71091416241245,
25098,-0.00011350223350360592,297.4326147769285,232.48614273583553,204.17803182023096,
25100,8.015358537815306e-06,261.6752744527613,165.07374996169932,175.81506342833777,
25102,0.00010185400178300125,206.51137582092304,85.61284798097886,142.99101847265425,
25104,0.00013196493247434436,138.27595606262867,6.756118897831563,103.42110630761483,
25106,8.641168384735564e-05,52.757686532710295,-70.8470667392318,44.82777540375156,
25108,-1.7902079622255565e-05,-52.32028976668444,-149.01694696788323,-30.62260486067289,
25110,-0.00014150167974851186,-168.3602456113544,-223.7496478772926,-103.6464670289593,
25112,-0.0002372837299549164,-277.98493452794685,-285.1129559009295,-158.53653477218742,
25114,-0.0002684738686622499,-361.4878293275425,-320.2745049776488,-190.9770931052365,
25116,-0.0002227510735176188,-403.6051260296849,-318.1538749616155,-198.32890667560423,
25118,-0.00011711169005848462,-401.3122525057916,-277.68346582461277,-180.5613113735855,
25120,8.445842381540693e-06,-366.0465872503089,-212.145388831626,-149.86435007598206,
25122,0.00010607007201207978,-313.0399555598653,-140.09609754763363,-120.92909382322931,
25124,0.00013830013406902837,-247.31885623741738,-70.83620569881295,-90.79681703075056,
25126,9.24458017259725e-05,-163.82206833077396,-2.065282707842183,-44.50536394906713,
25128,-1.4418066878370704e-05,-60.83765306855685,69.14243518467232,19.46709422566976,
25130,-0.000141807460970598,50.74709459320394,137.33699877325404,84.88298699140027,
25132,-0.00024117043468065735,150.55949563528281,189.3811139955048,137.0394335470693,
25134,-0.00027439840268239115,217.12376752930714,209.63628707357276,170.2122364542993,
25136,-0.0002284471674416896,236.20922282588515,186.90348153194498,178.7797349564813,
25138,-0.00012045605160328283,208.84416114799672,123.6544977691844,159.76885354706656,
25140,8.643240784409885e-06,152.4641226178639,39.51124354068375,124.16353132315717,
25142,0.00010964545616150187,88.63286980110247,-39.90487121127444,88.29411705760529,
25144,0.00014383275794622956,27.373332668578584,-99.87864731618471,53.63132455015889,
25146,9.782208588561816e-05,-34.39383241172493,-141.02272145236765,10.928028633545459,
25148,-1.1196715684858767e-05,-100.78468007782953,-169.64014092879256,-36.920466955151376,
25150,-0.0001418818357559095,-167.92125575978537,-188.72659824091426,-73.10991931964293,
25152,-0.00024442153484780546,-225.45808709264128,-196.80242217074618,-87.36826714792355,
25154,-0.0002795268958263053,-261.9318090959635,-189.61375644895782,-82.34331260175048,
25156,-0.0002334909826713004,-269.96870484834574,-163.2714000322967,-61.85113563527813,
25158,-0.00012354031854538844,-252.4150783445429,-121.07693245124032,-30.07734511853086,
25160,8.610483709365341e-06,-223.31841036173597,-76.92881308563501,-0.4914687669478255,
25162,0.00011258966492269201,-196.8083562234234,-46.136434683362495,13.440025734607357,
25164,0.00014857510149104782,-173.43516247698255,-31.570070651008113,17.366979531242777,
25166,0.0001025508404185388,-141.15228344406228,-22.465570876654017,29.498260601780146,
25168,-8.233674094035298e-06,-89.89792577608625,-6.6965067904976046,54.82741929147308,
25170,-0.00014172807056900467,-22.182596985732864,18.892816343750262,81.00060922227088,
25172,-0.00024704670020594266,48.5447359733855,47.791388878732675,97.84657986906093,
25174,-0.00028387182494004666,104.89722986805164,67.7126443049245,104.58749731135616,
25176,-0.0002378932101494631,133.06507131757724,66.75045430240537,100.0520983442034,
25178,-0.00012636954066024643,130.90365621120992,42.75029724080392,83.86928341363374,
25180,8.349852139724734e-06,110.01397204525371,7.860492328407467,66.54455568256174,
25182,0.00011491124306497205,84.8572808738784,-21.011936283980027,60.37547038113728,
25184,0.00015253860159711993,58.55191026423307,-37.39511468483801,59.93944335328786,
25186,0.00010664202253072571,22.647679853621142,-48.091381337765526,48.01533194618422,
25188,-5.524185392471865e-06,-29.753514779778776,-62.265851562736806,20.70212487138782,
25190,-0.0001413483066149174,-94.44125323197761,-81.80132581972887,-8.933340471576265,
25192,-0.00024905405795493075,-157.89653948164582,-100.49682949146874,-30.4895364082,
25194,-0.0002874441838020271,-203.78329139764486,-107.29512016649757,-43.12174167791768,
25196,-0.0002416635991951684,-219.8771865793695,-91.74470123438077,-45.314834470036885,
25198,-0.00012894867564763125,-205.8974158554887,-53.120780230184664,-35.966663468041126,
25200,7.862857281868392e-06,-175.50839222023293,-5.18042938546083,-24.8215597279514,
25202,0.00011661740236414513,-145.13548952110602,33.17866297267835,-23.867660832526678,
25204,0.00015573330684243977,-119.21075756845337,53.35257965344432,-27.99299365903258,
25206,0.00011010467924158643,-89.53261320139762,60.553628424211965,-20.67403188729871,
25208,-3.0635646173886853e-06,-48.38423984226171,63.62632378088115,1.2573090479778388,
25210,-0.00014074387011297975,1.633685434876412,65.76435288475979,24.13754254623196,
25212,-0.0002504503215423887,49.12279727400886,63.59326140457357,37.12476054758871,
25214,-0.00029025347479104,80.15438094256264,49.93493448786883,39.23829268769081,
25216,-0.00024481088973574535,84.86825855409013,18.56044573402675,29.48184044650864,
25218,-0.0001312825378296288,64.77069746378672,-27.657636224660692,8.129136468039274,
25220,7.150232140609603e-06,34.19315975020844,-73.11047067191771,-13.160021327743245,
25222,0.00011771395927873861,8.894221056630556,-99.65143338186623,-20.67505065443127,
25224,0.00015816781249675406,-8.476357696666511,-102.11882336161273,-18.659990396015342,
25226,0.00011294695373699912,-28.57811898941972,-91.01786668175458,-23.861022951415624,
25228,-8.470566015110085e-07,-61.8199110054771,-80.92714463301701,-40.623734174124586,
25230,-0.00013991496946282853,-108.09252704349576,-79.8056717047211,-57.14338931921119,
25232,-0.00025124035505326,-157.7755931715484,-86.99161890741222,-64.73805782636566,
25234,-0.000292307216537891,-197.47387255888856,-95.24296530110375,-64.25317162695399,
25236,-0.0002473423645660863,-216.32167915800898,-95.19658172229133,-55.38153739183934,
25238,-0.00013337549048101505,-213.4292140338593,-83.89593243685715,-37.44815869958358,
25240,6.212037827800843e-06,-199.83033386577256,-69.59363376521753,-19.74765807383737,
25242,0.0001182052283007948,-187.6399291323998,-63.260831323958016,-13.073830448802333,
25244,0.0001598489774294764,-176.07290590505775,-64.80777893210308,-10.75316540684182,
25246,0.00011517569390234159,-151.93905907283207,-61.71778473061031,5.1167891591316765,
25248,1.1297390336957401e-06,-104.00775775449236,-41.26384247080391,38.37383910367825,
25250,-0.000138861096519539,-33.858561303241004,-1.0445462566144421,75.0040537689653,
25252,-0.0002514275270844568,45.09531858985879,49.93784503803114,102.73637431311325,
25254,-0.00029361126178076264,113.9258405062089,94.91072562516499,118.19188533710435,
25256,-0.0002492641630190677,155.53265180437234,115.82244571496916,117.27322516235724,
25258,-0.00013523178238731615,163.43049119339537,103.96831706492107,97.00548512260102,
25260,5.0473062015281165e-06,145.24196775488508,66.50682599839281,66.57229527850025,
25262,0.00011809368685740992,113.28648543726656,18.806519037337587,39.04197268353029,
25264,0.00016078168818013802,71.19484974475617,-29.86061438434569,12.070075395092475,
25266,0.00011679640216494483,13.486542932247588,-79.80292580548735,-26.74565687895554,
25268,2.8710681881984756e-06,-62.378194904408296,-131.9911756108474,-75.94074664140017,
25270,-0.00013758055920211023,-147.83910815042464,-180.9032803420231,-117.92126966139573,
25272,-0.00025101301817801044,-226.09482778009863,-215.5982753171673,-139.6652742501115,
25274,-0.00029416897205790295,-278.92066650118386,-223.49379460882886,-140.06777159464147,
25276,-0.0002505804450038182,-293.3171278966957,-195.17576697118886,-119.54615927123197,
25278,-0.00013685482793556413,-268.9072866911763,-132.38470605793282,-80.45406135028433,
25280,3.6545352478294324e-06,-219.69897914786424,-51.825500636939076,-36.48338100263598,
25282,0.00011738017388508595,-162.93369357220402,24.6529118021882,-2.945426604796089,
25284,0.00016096873646288392,-104.58450530620121,85.51037053836421,23.319657933892824,
25286,0.00011781281941213395,-39.065728568378816,132.75186421299685,58.27423293107695,
25288,4.380385128245859e-06,37.47740668153651,171.48309551726027,105.281061476828,
25290,-0.0001360712394002476,117.6984677267087,200.80180507963786,150.81588038045135,
25292,-0.00024999659500249264,185.58471892713197,213.66666475127658,183.63753118225662,
25294,-0.0002939819219607091,224.05766490662847,200.77894132784792,201.84378353965656,
25296,-0.00025129396979307715,222.58560150899046,156.17731256390482,203.31040380464108,
25298,-0.00013824763315261365,184.64888619904576,85.4409482364403,187.2653133442628,
25300,2.03142797964289e-06,128.45015996620583,8.524943756194268,164.48827380680854,
25302,0.000116063803723559,74.26337086328608,-51.65824628158349,147.94174447076065,
25304,0.00016041091897158372,28.746790304736237,-85.79304774325988,132.86875718425688,
25306,0.00011822721425647182,-15.871178640165432,-101.291504380984,102.66587804315361,
25308,5.660815336044743e-06,-68.23981107569517,-110.58196535663372,54.40662194003769,
25310,-0.00013432999865080835,-127.2564953520219,-120.05164008518122,3.002309677359861,
25312,-0.0002483759497186837,-182.68007149536842,-127.8034331086285,-38.2970708968666,
25314,-0.00029304924830405704,-220.72681908850535,-125.82886260055706,-65.29827068612016,
25316,-0.00025140552722273976,-230.62857830773015,-105.04068521764526,-73.65394497900292,
25318,-0.00013941236689197383,-212.61769154511632,-64.60438398884455,-61.01134801490401,
25320,1.7514121937082334e-07,-180.30734574350038,-17.253743339087826,-37.99515286801278,
25322,0.00011414201348639857,-149.73328325923882,19.54466499122477,-19.345580791883947,
25324,0.00015910688295913742,-124.58272187998979,38.73357886052847,-3.6879401849842575,
25326,0.00011804005054067747,-95.53000158152727,46.96449076650974,21.838212782729688,
25328,6.714691488595662e-06,-53.56429360785641,54.09598221477273,57.66343351129677,
25330,-0.00013235321273616572,-0.2884801704109208,63.50055765036488,88.76342331398594,
25332,-0.00024614724321153755,53.02474201157901,70.75755652490191,104.28298010923751,
25334,-0.0002913681527611887,91.26383622354176,66.23370541976006,104.09982248541665,
25336,-0.0002509143722469442,102.10033279133562,40.12760751172466,88.25095696861132,
25338,-0.0001403507224873157,83.96458808687093,-8.437616299101467,57.652385035270484,
25340,-1.918014350968687e-06,48.646614679180686,-66.40119002462919,24.044514175780492,
25342,0.00011161030732673613,10.974858194745323,-115.72846706192746,0.9185634406712824,
25344,0.0001570528994839674,-25.216823528300182,-148.43937630446123,-15.976629454149574,
25346,0.00011724978329337815,-67.57670316963014,-169.8322740456108,-42.734293895664045,
25348,7.543380416689339e-06,-122.64045402794491,-188.35228933972616,-82.27999917365676,
25350,-0.00013013688836608522,-186.79473694952753,-206.7255104525196,-120.88884603503206,
25352,-0.00024330512741390254,-248.18771500647836,-221.3173409417443,-147.8816573038389,
25354,-0.0002889337916293943,-292.6388182972526,-224.47573516643678,-162.37370345705415,
25356,-0.00024981796032740256,-309.50867931560373,-208.36240053417714,-162.7778945992698,
25358,-0.00014106350697563945,-298.5783243674816,-172.56783650021913,-147.61784498839862,
25360,-4.252059465470253e-06,-271.6340131586308,-128.22658592572583,-125.7626726646837,
25362,0.00010846280756691864,-241.50356172571696,-89.15432171949793,-107.84450744167714,
25364,0.00015424337637605948,-208.1609428723088,-57.92705891154098,-87.37737412767115,
25366,0.00011585327185966991,-159.48293008103727,-24.52929326458029,-47.32668097261033,
25368,8.147561076870283e-06,-85.86291582299638,21.423038141612288,14.276384353171842,
25370,-0.00012767652609199328,9.002076750214982,80.38059385478651,80.57529038916654,
25372,-0.00023984273049256055,109.55469698695448,142.29747209053772,135.96097120653664,
25374,-0.00028573934978773087,195.3080053209036,190.77596036432624,173.97967075878827,
25376,-0.00024811207232226134,248.56292114679684,209.6511016734491,188.48725739339568,
25378,-0.00014155078481780406,263.10736285705246,193.04959967101883,175.98449038292262,
25380,-6.831490288751848e-06,247.18582269215602,150.77905958564514,146.63730728783986,
25382,0.00010469211230378347,213.38956283929235,99.43073934098025,115.40893687610696,
25384,0.0001506707063975611,164.7969238843969,47.32897254060505,81.83358080843233,
25386,0.00011384560468772275,94.63654790041319,-8.73289193003908,34.575319209519606,
